"SOURCE_FAMILY","AUTHORITY_ROLE","CATEGORY","FILE_NAME","FULL_PATH","SIZE_BYTES","EXACT_AUTHORITY_ANCHOR"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24_EDGE_CAUSAL_MAP.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\24_EDGE_CAUSAL_MAP.csv","8706","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24A_EDGE_REPLICATION.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\24A_EDGE_REPLICATION.csv","2149","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25_OPERATOR_FIDELITY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\25_OPERATOR_FIDELITY.csv","4114","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25A_OPERATOR_MANIPULATION_CHECKS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\25A_OPERATOR_MANIPULATION_CHECKS.csv","3140","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","27_MODEL_NATIVE_PROXY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\27_MODEL_NATIVE_PROXY.csv","207496","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","28_MODEL_NATIVE_SUMMARY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\28_MODEL_NATIVE_SUMMARY.csv","8487","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_SENSITIVITY_SCENARIO_METADATA.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\00_SENSITIVITY_SCENARIO_METADATA.json","1280","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","06_RESPONSE_GRAPH_FEATURES.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\06_RESPONSE_GRAPH_FEATURES.csv","1728393","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","07_SEED_LEVEL_GRAPH_VECTOR.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\07_SEED_LEVEL_GRAPH_VECTOR.csv","630289","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","08_CONDITION_RESULTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\08_CONDITION_RESULTS.csv","26246","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","09_PRIMARY_CONTRASTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\09_PRIMARY_CONTRASTS.csv","4207","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","10_SPLIT_REPLICATION.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\10_SPLIT_REPLICATION.csv","3235","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","11_GRAPH_CLASSIFIERS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\11_GRAPH_CLASSIFIERS.csv","361","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","12_SURFACE_INVARIANCE_TESTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\12_SURFACE_INVARIANCE_TESTS.csv","1312","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","16_FINAL_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\16_FINAL_SUMMARY.json","1675","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","21_DEVELOPMENT_DISTANCE_SCALES.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21_DEVELOPMENT_DISTANCE_SCALES.csv","981","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","21A_DEVELOPMENT_PRECISION_MATRIX.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21A_DEVELOPMENT_PRECISION_MATRIX.csv","6056","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","21B_DISTANCE_MODEL.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21B_DISTANCE_MODEL.json","186","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","22_DISTANCE_FROM_AUTHENTIC.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\22_DISTANCE_FROM_AUTHENTIC.csv","122774","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24_EDGE_CAUSAL_MAP.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\24_EDGE_CAUSAL_MAP.csv","8698","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24A_EDGE_REPLICATION.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\24A_EDGE_REPLICATION.csv","2147","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25_OPERATOR_FIDELITY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\25_OPERATOR_FIDELITY.csv","4102","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25A_OPERATOR_MANIPULATION_CHECKS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\25A_OPERATOR_MANIPULATION_CHECKS.csv","3141","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","27_MODEL_NATIVE_PROXY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\27_MODEL_NATIVE_PROXY.csv","177465","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","28_MODEL_NATIVE_SUMMARY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\28_MODEL_NATIVE_SUMMARY.csv","8437","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_FAILURE_DIAGNOSTIC_20260913_134110.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_FAILURE_DIAGNOSTIC_20260913_134110.txt","164769","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_INTERRUPTED_STATE_SHA256_20260913_134110.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_INTERRUPTED_STATE_SHA256_20260913_134110.csv","2928","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_INVALID_PLUS_MECHANISM_AUDIT_20260913_134332.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_INVALID_PLUS_MECHANISM_AUDIT_20260913_134332.txt","88262","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_R1_PASS3_FINAL_COLLECTION_BOUNDARY_20260913_212144.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_R1_PASS3_FINAL_COLLECTION_BOUNDARY_20260913_212144.txt","1945","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_R1_PRE_PASS3_MISSING_CELLS_20260913_212144.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_R1_PRE_PASS3_MISSING_CELLS_20260913_212144.csv","1062","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_V12_R_PREREGISTRATION_SHA256.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\FREEZE\WF1_A_V12_R_PREREGISTRATION_SHA256.csv","387","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_WF1_A_INPUT_SHA256.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\00_WF1_A_INPUT_SHA256.csv","3312","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_WF1_A_STAGING_RECORD.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\00_WF1_A_STAGING_RECORD.txt","861","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_V12_FREEZE_RECORD.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_FREEZE\00_V12_FREEZE_RECORD.txt","969","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","15_MISSING_CELLS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_FREEZE\15_MISSING_CELLS.csv","93","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_RUNNER_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00_RUNNER_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00A_VALID_TEXT_COMPLETENESS.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00A_VALID_TEXT_COMPLETENESS.json","232","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00B_SMOKE_TEST.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00B_SMOKE_TEST.json","3743","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00C_NATIVE_SMOKE_TEST.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00C_NATIVE_SMOKE_TEST.json","4379","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00D_PREFLIGHT_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00D_PREFLIGHT_SUMMARY.json","194","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00E_ANALYSIS_SELFTEST.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00E_ANALYSIS_SELFTEST.json","1787","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","01_RAW_RESPONSES.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\01_RAW_RESPONSES.jsonl","8859126","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","02_ERRORS.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\02_ERRORS.jsonl","563527","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","03_FROZEN_SPECIFICATION.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\03_FROZEN_SPECIFICATION.json","4970","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","04_FROZEN_SPECIFICATION_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\04_FROZEN_SPECIFICATION_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","05_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\05_FROZEN_PROMPTS.csv","7673196","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","14_CONTROL_MATCH_AUDIT.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\14_CONTROL_MATCH_AUDIT.csv","155653","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","15_MISSING_CELLS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\15_MISSING_CELLS.csv","93","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","19_SOURCE_PROVENANCE.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\19_SOURCE_PROVENANCE.csv","106","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_ERRORS.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_ERRORS.jsonl","0","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_FROZEN_PROMPTS.csv","165400","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_MISSING_CELLS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_MISSING_CELLS.csv","10","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_RAW.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_RAW.jsonl","704039","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip","153553","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip","4519187","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_RESUME_BOUNDARY_20260913_134740.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00_RESUME_BOUNDARY_20260913_134740.txt","1041","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_RUNNER_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00_RUNNER_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00A_VALID_TEXT_COMPLETENESS.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00A_VALID_TEXT_COMPLETENESS.json","233","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00B_SMOKE_TEST.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00B_SMOKE_TEST.json","5141","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00C_NATIVE_SMOKE_TEST.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00C_NATIVE_SMOKE_TEST.json","4904","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00D_PREFLIGHT_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00D_PREFLIGHT_SUMMARY.json","402","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","01_RAW_RESPONSES.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\01_RAW_RESPONSES.jsonl","8728388","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","02_ERRORS.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\02_ERRORS.jsonl","228410","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","03_FROZEN_SPECIFICATION.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\03_FROZEN_SPECIFICATION.json","5888","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","04_FROZEN_SPECIFICATION_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\04_FROZEN_SPECIFICATION_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","05_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\05_FROZEN_PROMPTS.csv","7879757","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","14_CONTROL_MATCH_AUDIT.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\14_CONTROL_MATCH_AUDIT.csv","185162","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","15_MISSING_CELLS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\15_MISSING_CELLS.csv","657","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","19_SOURCE_PROVENANCE.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\19_SOURCE_PROVENANCE.csv","994","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_ERRORS.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_ERRORS.jsonl","0","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_FROZEN_PROMPTS.csv","165400","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_MISSING_CELLS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_MISSING_CELLS.csv","10","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_RAW.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_RAW.jsonl","704090","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PACKAGE\WF1_A_V12_R_PREREGISTRATION_PACKAGE.zip","29849","False"
