RUN_ID,CANONICAL_ID,CANONICAL_NAME,FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,MATCHED_ALIASES,SOURCE_CLUSTER,ROLE_SIGNALS,DISCOVERY_CLASS,SOURCE_SHA256,ROLE_BEARING,CONTROL_LIKE,PRESERVATION_DUPLICATE_COUNT,DUPLICATE_SOURCE_PATHS,PHASE8F_R2_DECISION
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_TRIGGER_FINGERPRINT_RESULTS\TRIGGER_FINGERPRINT_SUMMARY.json,TRIGGER_FINGERPRINT_SUMMARY.json,.json,516,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,4b35b909f44386b66b58baa4f736ce3a7b0f972884f748c19f218bf0ab376acb,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_TRIGGER_FINGERPRINT_RESULTS\TRIGGER_FINGERPRINT_SUMMARY.json,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\RSOS_W_RESULTS_UPLOAD.zip,RSOS_W_RESULTS_UPLOAD.zip,.zip,105520,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,8c66003d03fb6ef3f085e44d8609594dd99a3bc7af6863912954dbea39f6c905,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\RSOS_W_RESULTS_UPLOAD.zip,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_INPUT_OUTPUT_AMPLIFICATION.csv,W_INPUT_OUTPUT_AMPLIFICATION.csv,.csv,198,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,1335122556dd52a615fb5b977c7398c26e1933266e2e82d0fca8bfca94186672,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_INPUT_OUTPUT_AMPLIFICATION.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_MATCHED_CONTROL_SUMMARY.csv,W_MATCHED_CONTROL_SUMMARY.csv,.csv,498,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,266b027d5805bfbede9c036b518b1bd656a84480e775f0d2d3f028d584f939b3,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_MATCHED_CONTROL_SUMMARY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_MODEL_SUMMARY.csv,W_MODEL_SUMMARY.csv,.csv,2717,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,ab206d6685d8a98822c9ddb30d85f8799d9fcb18f158c0551b0d71970b91bc51,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_MODEL_SUMMARY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_RESULT_HASHES.csv,W_RESULT_HASHES.csv,.csv,1192,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,724b91b7a2b97c99b23da42a6ffb6ae44708a8fe8725873e4fd4aa81739c7fc5,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_RESULT_HASHES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_RUN_SUMMARY.json,W_RUN_SUMMARY.json,.json,358,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,5b2e403598257b17551077c0e5cdfc7171c2e4b039adb4669047120372181392,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_RUN_SUMMARY.json,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_TOP50_ASSISTANT_OUTPUTS.csv,W_TOP50_ASSISTANT_OUTPUTS.csv,.csv,16587,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,3f719629d5fb1ee385d65cbbbf67389c3a6e6152fc1e9f7cef721859d732f17e,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_W_RESULTS\W_TOP50_ASSISTANT_OUTPUTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\RSOS_Z2_RESULTS_UPLOAD.zip,RSOS_Z2_RESULTS_UPLOAD.zip,.zip,102061,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,eb26d06bdf44ee56bd1a30fff68968e61c83bc3a19dc687d516407dab07d6d98,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\RSOS_Z2_RESULTS_UPLOAD.zip,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_ADOPTION_SUMMARY.csv,Z2_ADOPTION_SUMMARY.csv,.csv,435,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,2c90f42bfae1ac378f92da2f4f63afb4a854da25ea1c124eb9ad746a8dacd3be,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_ADOPTION_SUMMARY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_ORIGIN_SUMMARY.csv,Z2_ORIGIN_SUMMARY.csv,.csv,42554,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,3f6eb160e8fd873a967b442b8ab38b9b1253414b9180e77112b74d22e36fd24b,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_ORIGIN_SUMMARY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RECOMPRESSION_SUMMARY.csv,Z2_RECOMPRESSION_SUMMARY.csv,.csv,100,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,fe508d7d86f1d819cf7e6c7466ae2785a4d5ece843c8e3681547c8d588b0cd31,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RECOMPRESSION_SUMMARY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RESULT_HASHES.csv,Z2_RESULT_HASHES.csv,.csv,863,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,ec103acf0f8c7b444d809dd9255370c8bf220160ce1cdfa4d819e9f063e9b3fa,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RESULT_HASHES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RUN_SUMMARY.json,Z2_RUN_SUMMARY.json,.json,553,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,7191ea9e3cc95ee85039395c13c37c416592186ce43b644eba7bfe5b9a1c2e95,True,True,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\RSOS_Z2_RESULTS\Z2_RUN_SUMMARY.json,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\06_SCORED_RESPONSES.csv,06_SCORED_RESPONSES.csv,.csv,1721335,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,c7d040f950883cb2d1fdf012ccffcd31b55667dc9591e955ffd5125ce13bd554,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\06_SCORED_RESPONSES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\07_SEED_LEVEL_RESULTS.csv,07_SEED_LEVEL_RESULTS.csv,.csv,217570,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,3db94adb9e6cd6fa1c774197a705fd199e7ab7dbb92c5c0bc472447269b6563a,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\07_SEED_LEVEL_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,2024,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,3f283aa11831156fbd3053945ee0b876ae39b6c5c0e250867cface645b3c8d3c,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\08_CONDITION_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\09_CONFIRMATORY_CONTRASTS.csv,09_CONFIRMATORY_CONTRASTS.csv,.csv,2959,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,a1d9c9e0d06df9242a33d66f38d36332db8efbff2a3af488bed816a1d891bcf2,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V5_FOREST_FORENSIC_FULL\09_CONFIRMATORY_CONTRASTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\06_RESPONSE_FEATURE_VECTOR.csv,06_RESPONSE_FEATURE_VECTOR.csv,.csv,2066327,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,4eb1303330fb25bd78a085679767b25e122ad8919bff7fba26b8306223126ffe,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\06_RESPONSE_FEATURE_VECTOR.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\07_SEED_LEVEL_VECTOR.csv,07_SEED_LEVEL_VECTOR.csv,.csv,299087,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,f5288e964385987d35585aa954bca4d198456c80763cf4d6706ca0b0f0ff160a,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\07_SEED_LEVEL_VECTOR.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,1765,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,dd684ac645d094331875ad7c46a8aecf201593bfffd637ca545da6b284cfbb66,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\08_CONDITION_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\09_COORDINATE_CONTRASTS.csv,09_COORDINATE_CONTRASTS.csv,.csv,2283,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,dd51c7949d63aa15f04a2669a2f56b1670af1462c6fa263675205a294746ec4a,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\09_COORDINATE_CONTRASTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\06_RESPONSE_FEATURES.csv,06_RESPONSE_FEATURES.csv,.csv,1652389,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,5083016f2a53fa2f3b23fcfca4cb2653f651fc3ec18d2a6fd8d1c7020eef1344,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\06_RESPONSE_FEATURES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\07_SEED_LEVEL_RESULTS.csv,07_SEED_LEVEL_RESULTS.csv,.csv,512687,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,36435e9571ce29c824fd11b3f6dc0de32d9ba0a0a590cccc5ab9865a17327d04,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\07_SEED_LEVEL_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\08_MODEL_CONDITION_RESULTS.csv,08_MODEL_CONDITION_RESULTS.csv,.csv,4441,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,a969f9860e49292259392b3dd8b7bde837c19a0dd072e1d2ebc26eada588f172,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\08_MODEL_CONDITION_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\09_MODEL_STRUCTURAL_CONTRASTS.csv,09_MODEL_STRUCTURAL_CONTRASTS.csv,.csv,2870,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,9acb6615d18cc456cfcb86c507e1ff7dc6944cf9ef668a0be6db0ebacadcab98,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\09_MODEL_STRUCTURAL_CONTRASTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\10_MODEL_EFFECT_VECTORS.csv,10_MODEL_EFFECT_VECTORS.csv,.csv,382,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,2e229d18e3dd3bb789848b8576b10bbc25ab264107a39c4feed517f1f3278dd1,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\10_MODEL_EFFECT_VECTORS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\11_CROSS_MODEL_VECTOR_SIMILARITY.csv,11_CROSS_MODEL_VECTOR_SIMILARITY.csv,.csv,244,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,85a7be271c8c69ff4887c9fdb3a90938564c7f4a1e40d266ca6df2ef678f87fd,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\11_CROSS_MODEL_VECTOR_SIMILARITY.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\06_RESPONSE_FEATURES.csv,06_RESPONSE_FEATURES.csv,.csv,1488532,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,68191259ab1378436619d4f41aed479c603474babd60a2e43f0aeefcc84498ec,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\06_RESPONSE_FEATURES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\07_SEED_LEVEL_RESULTS.csv,07_SEED_LEVEL_RESULTS.csv,.csv,491340,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,bafe758a0148d8d0230391f4e2c2b6517a6972318d7222446c9393ee0ff0e49d,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\07_SEED_LEVEL_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\08_FACTORIAL_CONDITION_RESULTS.csv,08_FACTORIAL_CONDITION_RESULTS.csv,.csv,10526,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,6327b485477ce32cb33e8d1b18941dfefba2b7d13ca2bee39eea29a5c581eb44,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\08_FACTORIAL_CONDITION_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\06_RESPONSE_FEATURES.csv,06_RESPONSE_FEATURES.csv,.csv,1066649,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,c7ba7a16e92d7ad5ebe3aee067f25fb983780266cfc8ca5667d11b8986c183b0,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\06_RESPONSE_FEATURES.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\07_SEED_LEVEL_RESULTS.csv,07_SEED_LEVEL_RESULTS.csv,.csv,306778,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,e3f359505ba757e4308ef6c49ef869dc3df5c77d3f2eb776686aa3c6f55cb787,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\07_SEED_LEVEL_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,1336,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE,3e6d86c75c1b5bd588cd624ab6dd94056349f7e2ee262879f5de193b994b930a,True,False,1,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\08_CONDITION_RESULTS.csv,SELECT_UNIQUE_PRESERVED_RUN_EVIDENCE
