"TYPE","ID","SOURCE_FILE","DESTINATION_FILE","SIZE_BYTES","SHA256","COPY_VERIFIED"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\07_ADJUDICATION\EXPERIMENT_AUTHORITY_RECORD.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\07_ADJUDICATION\EXPERIMENT_AUTHORITY_RECORD.json","1005","defb8c414c16856384cb7c0ae0bdeff7ced8c4d55db85b5aaab28ad137b6e153","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\HYDRATED_SOURCE_SHA256.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\HYDRATED_SOURCE_SHA256.csv","5044","561f9d7635fdbde9b1ef3114527938dcb1682622df241c31ddf9d4526a9f9db6","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00_FROZEN_RUNNER.py","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00_FROZEN_RUNNER.py","62743","be65c23a9666ea0cbeee05532d8c4e89a1304230a2782e39ab6866c37977297d","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00_RUNNER_SHA256.txt","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00_RUNNER_SHA256.txt","66","935d22fa54fcd291b953eab6ee5060876d2cd39d317bf0e6e8aa582de21c8093","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00A_VALID_TEXT_COMPLETENESS.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\00A_VALID_TEXT_COMPLETENESS.json","319","3f57055c5b3f658a4aa79c0c12d90305588a7fa3c381419c43a813fec21583b5","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\03_FROZEN_SPECIFICATION.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\03_FROZEN_SPECIFICATION.json","3442","45712e59de1806e87ee3abfe0952840e5e004651d0d7739d3253382dabeb5764","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\04_FROZEN_SPECIFICATION_SHA256.txt","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\04_FROZEN_SPECIFICATION_SHA256.txt","66","9a8a8bb7761ce3ab3e26e78c467e07be60453279bafe707c81983c6fca9f78ca","YES"
"CANONICAL_EXPERIMENT","EXP-008","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\011_EXP-008__V11_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\05_FROZEN_PROMPTS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-008__V11_-_Relational_Graph_Structural_Metric_Clean_Repair\09_FREEZE\SOURCE\05_FROZEN_PROMPTS.csv","2206537","99e8e13fe4a23ad5a2f2779a3d183c5332c0671e42d2f0e1f9965a0c231f854d","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SELECTION_POLICY.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SELECTION_POLICY.json","535","0c2046e4f6a04b07b62f73a89562334c6bdbd642883779498971db66fa22e328","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION.csv","13091","6a6c94f80708fc4409cce931de4c433bcccdab7a9187f92132dc5a202ca55b4f","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION_AUDIT.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION_AUDIT.csv","41301","37fc2f6fb50870b29f1cad45eb5652dd68ef5ebf39c2d7421ec32f991f80fee3","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\CURRENT_HYDRATION_AUDIT.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\CURRENT_HYDRATION_AUDIT.json","322","3f9e1ee52d4d77f3279afc968fde2ac3597fad505e9b4e4b9be00eece7fa0a32","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_BUCKET_COUNTS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_BUCKET_COUNTS.csv","10","4cc6da3d77848723e62b91b7f43139949beaa8b14ce64c831d5b9f213f16dd26","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_BUCKET_COUNTS_R2.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_BUCKET_COUNTS_R2.csv","211","d0e1438a6dcaf19c692b1f8deed1854a4040d3f4581bcdb07b4b32c70fee5222","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_COPY_MANIFEST.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_COPY_MANIFEST.csv","12894","6cad74e74baf7a7f435c10a04af2a1a5b6afcb8e7a38de971eb050ab8b29f0f5","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_AUDIT.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_AUDIT.csv","33601","9c10c811cc3b67a1d7c4182676710908f5d3e81c1dd5754bef3ce2dcd02e7d5e","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_AUDIT_R2.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_AUDIT_R2.csv","34572","2982fdfdd832e10c8dd41585dbc047891db8935ae9edf4522c0dd88e1a5259c7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_CLUSTERS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_CLUSTERS.csv","10","4cc6da3d77848723e62b91b7f43139949beaa8b14ce64c831d5b9f213f16dd26","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_CLUSTERS_R2.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_SOURCE_CLUSTERS_R2.csv","539","43ef4304a7d0cef0471b6aa736b9c709b187f0aa544cc614b20860b83f847ae5","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_STATUS.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\HYDRATION_STATUS.json","292","be38feb3cd782dd11b5871f49d3015c7bfe09ebcbf2eca631cd9cf9423726865","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\SOURCE\14_CONTROL_MATCH_AUDIT.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\SOURCE\14_CONTROL_MATCH_AUDIT.csv","155653","b80501f63461247943427d2cf9baf7111e220c702149d3d324a8887dc9526c0d","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\SOURCE_REFERENCE_MANIFEST.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\SOURCE_REFERENCE_MANIFEST.csv","20690","f2813b07c815b7b7047c56847749c853a4d896d88429a30b5d85b6805a7bbbd8","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00B_SMOKE_TEST.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00B_SMOKE_TEST.json","3743","4d004f6e8aff312d73a35c9696eb69b05b71968a8463154d8b18eafbb1ca3596","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00C_NATIVE_SMOKE_TEST.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00C_NATIVE_SMOKE_TEST.json","4379","c3db8750d051dfa50b14841cb07138ab97aa297ae865dff7df113aff59751f3f","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00E_ANALYSIS_SELFTEST.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00E_ANALYSIS_SELFTEST.json","1787","f6d0ba95935a353c46c9d37232f4133ab9614f797fb2678ceb98f31361738793","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\02_INPUTS\SOURCE\19_SOURCE_PROVENANCE.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\02_INPUTS\SOURCE\19_SOURCE_PROVENANCE.csv","106","0d9329cda2d9c5e9b7459689d44fa2e7b6d4e86c84037c394f39b7b5417216e7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\04_RAW\SOURCE\01_RAW_RESPONSES.jsonl","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\04_RAW\SOURCE\01_RAW_RESPONSES.jsonl","8859126","e9e0c8f274a250c4b45663630b9186702b3267e8c5f11e498773cbd11121b800","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\04_RAW\SOURCE\15_MISSING_CELLS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\04_RAW\SOURCE\15_MISSING_CELLS.csv","93","d1b7a3a4d188135d111e0945087365599c874e7d48181098432d24ae5dc4d2b9","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\04_RAW\SOURCE\26_NATIVE_MISSING_CELLS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\04_RAW\SOURCE\26_NATIVE_MISSING_CELLS.csv","10","1f7ee56cbd0f220597f073c7d83cf8b778e1ae6e608603a4b0897a042265afb8","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\04_RAW\SOURCE\26_NATIVE_RAW.jsonl","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\04_RAW\SOURCE\26_NATIVE_RAW.jsonl","704039","04b12adbfecb72cbb2a74d01d52a11d5e41d4fa51c7d8c31a2d6122fc91d1efc","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\05_OUTPUTS\SOURCE\00D_PREFLIGHT_SUMMARY.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\05_OUTPUTS\SOURCE\00D_PREFLIGHT_SUMMARY.json","194","cd40c3d0175039c2efb3993d60bede7f2f066d29f4e4c78c872eb38d6b01f48b","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\__SOURCE_V12_FINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\__SOURCE_V12_FINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","124801","b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\02_ERRORS.jsonl","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\02_ERRORS.jsonl","563527","a9dd392fa6cd08afda3178d54455061f5aebcd92b91ef9a7c0acf69ed7efec9f","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\26_NATIVE_ERRORS.jsonl","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\26_NATIVE_ERRORS.jsonl","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","124801","b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\07_ADJUDICATION\EXPERIMENT_AUTHORITY_RECORD.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\07_ADJUDICATION\EXPERIMENT_AUTHORITY_RECORD.json","970","d803f0ca9e2b12e1cc54764ddebd3fe4aacc79a489c8e03eb921569ea5612880","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\HYDRATED_SOURCE_SHA256.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\HYDRATED_SOURCE_SHA256.csv","7677","d22fb18c8f708b2b2e452b3450f90cb7eac63b86669293953d7123b1f672655a","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_FROZEN_RUNNER.py","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_FROZEN_RUNNER.py","124801","b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_RUNNER_SHA256.txt","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_RUNNER_SHA256.txt","66","41503608c6eeb9811c942237a29864906630b1d68508335b19b452169e38ba8a","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00A_VALID_TEXT_COMPLETENESS.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00A_VALID_TEXT_COMPLETENESS.json","232","3551c77f6ad20ee440e05995baa0c499ac9ab1860dbbec8bcc30271d9dc7188d","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\03_FROZEN_SPECIFICATION.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\03_FROZEN_SPECIFICATION.json","4970","2084603701592c9a3c5a6a9c950d1669c1c6228025ba2d256cdd4140c313f6a2","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\04_FROZEN_SPECIFICATION_SHA256.txt","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\04_FROZEN_SPECIFICATION_SHA256.txt","66","a3588e8222d90207939105214626662da0a5221d72e019d86ee8153c2eb3b772","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\05_FROZEN_PROMPTS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\05_FROZEN_PROMPTS.csv","7673196","56dc789a9809ad63d7f5d2961dbc5c2de5e27ee7cb45419a24019b79387de6a7","YES"
"CANONICAL_EXPERIMENT","EXP-009","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\26_NATIVE_FROZEN_PROMPTS.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-009__V12_-_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\26_NATIVE_FROZEN_PROMPTS.csv","165400","d3dfb7ee3a5f603fad2bba37fc6dd339c0c0f2653b8339a7dac6ff379632d843","YES"
"CANONICAL_EXPERIMENT","EXP-010","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\021_EXP-010__F1_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SELECTION_POLICY.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-010__F1_-_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SELECTION_POLICY.json","397","9b918ac1836e9a6738607a4ab7c86ffa9d7baf027011ff6b9ea247ff477a1195","YES"
"CANONICAL_EXPERIMENT","EXP-010","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\021_EXP-010__F1_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-010__F1_-_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION.csv","10260","ecfa8c86c1fe4f817c723599d2406cb09b3b58cf43494e51fb9e379fe7132e4f","YES"
"CANONICAL_EXPERIMENT","EXP-010","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\021_EXP-010__F1_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION_AUDIT.csv","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-010__F1_-_Blind_Longitudinal_Rediscovery_Final\00_CONTROL\AUTHORITATIVE_SOURCE_SELECTION_AUDIT.csv","20397","1129e23707f69fda097c515976dd967a94ba769c50b93bb15f72c6c649fe3a37","YES"
