SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
207,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00085-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\03_SCHEMA\train-00085-of-00086_SCHEMA.json,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,7724,1789160749788626600,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,True,COPIED_AND_VERIFIED,
208,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\04_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,210,1789161732908913200,baa2d0ea1ec26c06597f5bf20ade5cfb714d802f87fe82efa7857d5691bab63e,baa2d0ea1ec26c06597f5bf20ade5cfb714d802f87fe82efa7857d5691bab63e,True,COPIED_AND_VERIFIED,
209,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\05_PRIMARY_RESULTS\PRIMARY_EXTERNAL_SEPARATION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\05_PRIMARY_RESULTS\PRIMARY_EXTERNAL_SEPARATION.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,298,1789161733173856300,836c660d47b5236b522a7710798555f6402e5dda02b3909d7718757632b196ea,836c660d47b5236b522a7710798555f6402e5dda02b3909d7718757632b196ea,True,COPIED_AND_VERIFIED,
210,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,25697,1789161733221278800,3e182ac2e3210062978f5aba334c5f9e881695772f0d4ed13ef3ec3a765fc891,3e182ac2e3210062978f5aba334c5f9e881695772f0d4ed13ef3ec3a765fc891,True,COPIED_AND_VERIFIED,
211,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CALIBRATION_GATE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\07_NUISANCE_CONTROL\CEM_CALIBRATION_GATE.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,245,1789161733574460500,97a985b736f70a64c4cd2a0874ff500f4f729c131a2a81b3b0d9f078a3dc44bd,97a985b736f70a64c4cd2a0874ff500f4f729c131a2a81b3b0d9f078a3dc44bd,True,COPIED_AND_VERIFIED,
212,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_WEIGHTED_BALANCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\07_NUISANCE_CONTROL\CEM_WEIGHTED_BALANCE.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,110,1789161733311868600,351d3ad69de6e0257d22bcb60c43a4ca3340e26fbc9edc60ec4956ea8e094518,351d3ad69de6e0257d22bcb60c43a4ca3340e26fbc9edc60ec4956ea8e094518,True,COPIED_AND_VERIFIED,
213,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_LANGUAGE_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\07_NUISANCE_CONTROL\EXTERNAL_LANGUAGE_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,476,1789161733580456900,3c861bbf7a033fb01a06fe2d83caef0459c7069dc0b1354dc691722e5c82f185,3c861bbf7a033fb01a06fe2d83caef0459c7069dc0b1354dc691722e5c82f185,True,COPIED_AND_VERIFIED,
214,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_MODEL_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\07_NUISANCE_CONTROL\EXTERNAL_MODEL_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,90,1789161733579457900,a97797a5d666affec19b741d3beffaeeb2c6aaec90a6077bd5deb20e7d379c89,a97797a5d666affec19b741d3beffaeeb2c6aaec90a6077bd5deb20e7d379c89,True,COPIED_AND_VERIFIED,
215,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\08_NEAREST_CONTROLS\TOP250_R1_EXTERNAL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\08_NEAREST_CONTROLS\TOP250_R1_EXTERNAL.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,44062,1789161733242753400,6b1e51a9dc92bd0e10b59e524098f59bae231d38e6995f97b4065aa4b0795b3b,6b1e51a9dc92bd0e10b59e524098f59bae231d38e6995f97b4065aa4b0795b3b,True,COPIED_AND_VERIFIED,
216,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\08_NEAREST_CONTROLS\TOP250_SURFACE_FREE_EXTERNAL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\08_NEAREST_CONTROLS\TOP250_SURFACE_FREE_EXTERNAL.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,46096,1789161733235757500,75781866b00ee74005b9b3a8ac0038f4642d276ef53b8e2b1f6ef9f60a718428,75781866b00ee74005b9b3a8ac0038f4642d276ef53b8e2b1f6ef9f60a718428,True,COPIED_AND_VERIFIED,
217,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\09_STATUS_LEDGER\NO_SILENT_OMISSION_LEDGER.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\09_STATUS_LEDGER\NO_SILENT_OMISSION_LEDGER.csv,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,1890,1789161733582456100,f54260e46c9271830d8a908ce782ffd2c53f7f7639825a0caa0f6657166ce97a,f54260e46c9271830d8a908ce782ffd2c53f7f7639825a0caa0f6657166ce97a,True,COPIED_AND_VERIFIED,
218,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\ENVIRONMENT.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\10_FINAL_MANIFEST\ENVIRONMENT.json,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,323,1789161733618246700,09dab5d98f5949e218610ff18c0ee019a6b3876302233401d8802a17b57eee46,09dab5d98f5949e218610ff18c0ee019a6b3876302233401d8802a17b57eee46,True,COPIED_AND_VERIFIED,
219,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_OPENED.marker,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\F2_A_OPENED.marker,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,103,1789160221114545900,8aafdc07c8896b32c128604b015a5307733e756986e3309a3f13478a92eb56e2,8aafdc07c8896b32c128604b015a5307733e756986e3309a3f13478a92eb56e2,True,COPIED_AND_VERIFIED,
