seed,condition,rep,response_id,response_sha256,OUTPUT_TOKENS,CHAR_COUNT,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,AVG_WORD_LENGTH,LATENCY_SECONDS,RETURN,GENERATIVE_REUSE,RECURRENCE,META_CONTROL,PRESERVATION,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY_DENSITY,CONTROL_DENSITY,PRESERVATION_DENSITY,FINGERPRINT_MAGNITUDE
31,P_PRESERVATION_ABLATED,1,resp_0d88963fb97b8027006aa32efcea1087d2ad20daf0911cf567,d6fe7456692d18fd807da6c9a7b9852a6d0517820db618af5a28aa2a2e5f0ae3,94.0,603.0,81.0,4.0,0.8024691358024691,6.37037037037037,3.2097554206848145,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,9.0
31,P_PRESERVATION_ABLATED,2,resp_0566993182930f1b006aa32efcaa0487d2b52af8f281c582f6,175cf62971d7e2967618d7493e4f1c097736fea626182285dfc22e24df8e51e8,108.0,666.0,95.0,5.0,0.7473684210526316,5.926315789473684,2.3785314559936523,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0
31,P_PRESERVATION_ABLATED,3,resp_017daab00e81ea3e006aa32efcb39487d2b3af48ca7db239ff,f2a326c697c09a1ea7ae38c9480883560e9f0b5ade025c0d9cbc2b345e75728f,134.0,852.0,119.0,6.0,0.7142857142857143,6.07563025210084,3.1122536659240723,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,6.0,2.0,10.0
31,T_TERMINAL_COUNTERFACTUAL,0,resp_0d8b63361c3d879f006aa32efcec4887d2a257ff41687d9f72,04571e5e12c7f7bb7696de72f534c4cba8696e27405ee8dbba65e275077d2ff5,150.0,906.0,130.0,8.0,0.7153846153846154,5.8538461538461535,2.458411931991577,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,13.0
31,T_TERMINAL_COUNTERFACTUAL,1,resp_0579ff021ca819b1006aa32efd212c87d2a9411e0380523d32,f8d63bdc03f412db19885d97ba4f51d78d6ad180ff58ae378810c37a84cbf60c,134.0,799.0,116.0,6.0,0.7758620689655172,5.7844827586206895,1.9058053493499756,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,10.0
31,T_TERMINAL_COUNTERFACTUAL,2,resp_0b9623014e4bb181006aa32efe213087d29aae28b9c5c2f69c,ae699e2d1df77222c668e4cbf4cb900caceb27b1b43c8e814a7ffeee0bb4b11b,118.0,711.0,101.0,6.0,0.7821782178217822,5.9405940594059405,2.2258169651031494,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,6.0,13.0
31,T_TERMINAL_COUNTERFACTUAL,3,resp_02b3d8d76c93474a006aa32efe61ac87d2b3e74f31790682c6,03bc733228954b941418ec48b3552ce56df7c3ee9d4e33f6b9fbce1b04b4d326,149.0,854.0,130.0,7.0,0.7230769230769231,5.453846153846154,2.688739538192749,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,2.0,2.0,8.0,12.0
31,C_COMPRESSION_ABLATED,0,resp_060258f8bc38bd7c006aa32efe6b9487d2b4e899813e72da68,0a76939bebb3f40e135e51f7684cbaa888f941a0919c7e9e6b99f064d29cfcc8,133.0,855.0,115.0,5.0,0.7652173913043478,6.339130434782609,2.930931568145752,0.0,0.0,0.0,2.0,3.0,1.0,5.0,1.0,5.0,3.0,4.0,12.0
31,C_COMPRESSION_ABLATED,1,resp_06cb79bca0541ed8006aa32efeeb6087d28874635f8e1bf28d,311443975a43aa12e041eff7b9f928c2e78a6b73f715e4b4129b29d980ff6562,158.0,989.0,138.0,7.0,0.7536231884057971,6.057971014492754,2.9644906520843506,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,6.0,2.0,2.0,10.0
31,C_COMPRESSION_ABLATED,2,resp_012f182f51962c53006aa32efee80487d2ab7bede53aa00de4,e69dc6abc551d96790bd000ea949cf418752653b554188c9229fd0eeadd50728,100.0,646.0,86.0,5.0,0.872093023255814,6.395348837209302,2.1759495735168457,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,7.0
31,C_COMPRESSION_ABLATED,3,resp_0fd95bab12b20c55006aa32eff01e087d2a35c57572b09d1af,c717f629530050e6b32ae9baeba9974df0c25696bcc67ecd45a37e97e3126cd2,168.0,1046.0,148.0,8.0,0.75,5.952702702702703,2.924509048461914,0.0,0.0,0.0,3.0,2.0,0.0,6.0,5.0,6.0,8.0,2.0,16.0
31,R_RECURSION_CONTROL,0,resp_0e4e0e4d70bc474f006aa32effd46887d290718d3c35c80525,82c5853af313c21c59266cdac2d78a16b794997c5563601b8eb401cc59adf843,260.0,1541.0,228.0,14.0,0.6271929824561403,5.631578947368421,4.50831937789917,0.0,0.0,0.0,6.0,5.0,4.0,4.0,1.0,4.0,7.0,9.0,20.0
31,R_RECURSION_CONTROL,1,resp_03a4a2ef00a0ab3b006aa32eff4dd087d2862e65fe531d2512,9375b974c5f570d74fa3fb9a16ef657e58804add3b7c80448f49e3347b8cbfc5,252.0,1550.0,220.0,12.0,0.6227272727272727,5.95,4.375156402587891,0.0,0.0,0.0,4.0,5.0,2.0,10.0,1.0,10.0,5.0,7.0,22.0
31,R_RECURSION_CONTROL,2,resp_0ac63c0524869a85006aa32eff602887d2a6a1d9fa5eb88b9a,450924582cdf25052d5773526c44a98588b02c0110410c87b0272ff99da7a82c,260.0,1521.0,228.0,13.0,0.5877192982456141,5.535087719298246,3.7923731803894043,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,9.0
31,R_RECURSION_CONTROL,3,resp_0b2efc2e199ef818006aa32effc58487d2b639774bb8d5a087,88d44974ea822566e06f1386b856fd2732d56f492852a73c182c66686bf0bd76,260.0,1572.0,230.0,13.0,0.5782608695652174,5.743478260869566,3.9194729328155518,0.0,0.0,0.0,10.0,8.0,3.0,8.0,1.0,8.0,11.0,11.0,30.0
31,X_COMPLEXITY_CONTROL,0,resp_03cf0ca50971af17006aa32effcfe087d283bdfaf00e4c9b2a,b50e3901932c1d4651aa9579cfc28d94c7bd3b8ab5b619901c1485ebb633a7c1,260.0,1703.0,225.0,13.0,0.6666666666666666,6.431111111111111,4.211162090301514,0.0,0.0,1.0,2.0,3.0,1.0,8.0,1.0,9.0,3.0,4.0,16.0
31,X_COMPLEXITY_CONTROL,1,resp_08840ded7de810f0006aa32effd94c87d28adb14eeacbbc41f,7a8b5784857a44a9f86651fd676256c853daaf1601a7f81c386b383254d2b7e6,260.0,1730.0,228.0,12.0,0.706140350877193,6.464912280701754,4.414076328277588,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,8.0
31,X_COMPLEXITY_CONTROL,2,resp_07808ab693a3bd6c006aa32f00535887d283c30bcb8a2e7283,3fe47c4a4e3bbad3029b282cab271efb4da4e0cb451f8ae69fefdf2dff61ac41,260.0,1694.0,226.0,14.0,0.7123893805309734,6.376106194690266,4.1321234703063965,0.0,0.0,0.0,3.0,5.0,3.0,6.0,1.0,6.0,4.0,8.0,18.0
31,X_COMPLEXITY_CONTROL,3,resp_0490dd73d2b7c3b5006aa32f01105887d28d84c35ee43fdd59,b40668455056bf71676fba6630825ae926c790c446e1c27fc2711eb72aeb3204,260.0,1659.0,226.0,13.0,0.7345132743362832,6.212389380530974,4.3976030349731445,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,5.0,2.0,5.0,12.0
31,L_LINEAR_CONTROL,0,resp_0105fe4cd853a400006aa32f0119c087d294627b01d363625b,03bad465989a2ffe83071583924b262c3e48bbed7be78dcd476e98908b5f19fa,50.0,284.0,41.0,3.0,0.8536585365853658,5.829268292682927,1.6339161396026611,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0
31,L_LINEAR_CONTROL,1,resp_01b5b82e9c1ac321006aa32f01553c87d29ba08cc593332af4,f9122756ccce6826c78721b29a19c89cdc3f3071c423c89f5e0727d09860d02d,33.0,192.0,25.0,2.0,0.92,6.6,1.4329044818878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,L_LINEAR_CONTROL,2,resp_0ab3404e898fcf19006aa32f01a1dc87d2be0a6e923355aeab,ec1fb3c9a0d6cc15e732300fc1edd35c6e24862d662718b19c793e83b0f08e48,62.0,333.0,51.0,3.0,0.8235294117647058,5.431372549019608,2.59403395652771,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,7.0
31,L_LINEAR_CONTROL,3,resp_02f2529cdf9f11ce006aa32f01e9c087d29ef279f5b7198d4e,62447069dc68dea651df6fab336e00e7cde3012f3fed3f67d52f662edc2585ac,70.0,387.0,53.0,7.0,0.7735849056603774,6.018867924528302,1.9054358005523682,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,9.0
31,G_RANDOM_GRAPH_CONTROL,0,resp_0a2c1c6e26765a0d006aa32f02bb2487d2aaf289039dff6097,2e22394f22a5ec65564e31094499996ee8d858a9415264ef9e218e25991eb46c,260.0,1332.0,224.0,13.0,0.5803571428571429,4.803571428571429,4.468022346496582,0.0,0.0,1.0,0.0,2.0,0.0,5.0,3.0,6.0,3.0,2.0,11.0
31,G_RANDOM_GRAPH_CONTROL,1,resp_0771faac3a75ac37006aa32f02df2887d2b986896435be17ff,d1e7973bb3420031f9655920aabb8e3468bfddb36a72eca528a507db2cb1a146,260.0,1417.0,226.0,13.0,0.5530973451327433,5.146017699115045,4.339675188064575,0.0,0.0,0.0,1.0,3.0,1.0,7.0,3.0,7.0,4.0,4.0,15.0
31,G_RANDOM_GRAPH_CONTROL,2,resp_0ccf70d268f42582006aa32f03312887d2b234058f5566221e,1d51d28ffeb79ec3db17ee3b48529c283c9b8ba4d1a0987c564c26831ff7c871,260.0,1360.0,224.0,14.0,0.5758928571428571,4.928571428571429,4.262518644332886,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,5.0,1.0,10.0
31,G_RANDOM_GRAPH_CONTROL,3,resp_0c9acdbea7049623006aa32f03908887d288fe3f461315cd0d,bd98a5f5f688971b704be37ff3f2b3c5c576d15dd7bef224765eff7abb9438e7,260.0,1389.0,226.0,13.0,0.584070796460177,5.013274336283186,4.0409321784973145,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,8.0
31,DM_DIRECTION_META_DAMAGE,0,resp_04a1da176634d61f006aa32f03904487d2a575848f59048f36,4ba87a47fd284f3d4e45fdac2f9c0fb55e971b854f827125b70e6c5161eb0768,200.0,1272.0,177.0,9.0,0.5310734463276836,6.084745762711864,3.2432212829589844,1.0,1.0,0.0,8.0,1.0,1.0,5.0,4.0,7.0,12.0,2.0,21.0
31,DM_DIRECTION_META_DAMAGE,1,resp_04a942d0cf8d9ebe006aa32f03adc887d281529d3a62e72b88,30178f761097de865d87cff0c4f5884ad1ab0af1e2684a4a30909a5236f378ad,171.0,1054.0,144.0,8.0,0.6041666666666666,6.173611111111111,2.9230334758758545,0.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,4.0,5.0,4.0,13.0
31,DM_DIRECTION_META_DAMAGE,2,resp_08927cfe03059df7006aa32f03d30c87d2a584701f2134d57b,54121c62289210c4b4daea4dff33f7a04ce2da6886ab44d3019298c3e7e7de39,196.0,1215.0,172.0,9.0,0.6337209302325582,5.965116279069767,2.9658708572387695,0.0,0.0,0.0,5.0,3.0,2.0,4.0,2.0,4.0,7.0,5.0,16.0
31,DM_DIRECTION_META_DAMAGE,3,resp_0065df0ba2e984e7006aa32f04088887d28ec08b8677ce0994,20c36b023112a00fc219306b84afc8bdd8afcd87e1d472396a031dc297f252c9,193.0,1235.0,169.0,8.0,0.6035502958579881,6.21301775147929,3.1738662719726562,0.0,0.0,0.0,6.0,1.0,4.0,5.0,3.0,5.0,9.0,5.0,19.0
31,DP_DIRECTION_PRESERVATION_DAMAGE,0,resp_0b1a5638b42af682006aa32f043acc87d29bab914e46ec09d8,3511881e7668f5209e24c92966923d02305a24fd866f7bc6b6d0b2c29426355c,194.0,1293.0,165.0,9.0,0.703030303030303,6.751515151515152,2.931166410446167,0.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,15.0
31,DP_DIRECTION_PRESERVATION_DAMAGE,1,resp_02f3bb9fc7dc47cb006aa32f043cf887d2bbf62271cbe69e66,38999b383757b2a6c6e83142f9de6b07f6dd9a9a5a6988ed3d2c49939124d7a0,207.0,1380.0,181.0,10.0,0.6740331491712708,6.519337016574585,3.291266441345215,0.0,0.0,0.0,3.0,5.0,2.0,6.0,2.0,6.0,5.0,7.0,18.0
31,DP_DIRECTION_PRESERVATION_DAMAGE,2,resp_04998b183f3ca956006aa32f047f4087d2b3a1f2324adbe867,837decc82c3cab537282f0456a20910cf4082cfbb2215642cb0378eb4ffc429e,242.0,1609.0,210.0,13.0,0.6476190476190476,6.561904761904762,4.020581960678101,0.0,0.0,0.0,4.0,6.0,3.0,6.0,2.0,6.0,6.0,9.0,21.0
31,DP_DIRECTION_PRESERVATION_DAMAGE,3,resp_05b19cde3e778668006aa32f05745087d29a81387398db4941,bd5baa126315e1bf0fe6ead0d56099a10f9e657de28e71ab0f79e4bf84ed3532,223.0,1461.0,195.0,11.0,0.6717948717948717,6.374358974358974,3.0631885528564453,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,4.0,12.0
31,OP_ORDER_PRESERVATION_DAMAGE,0,resp_00e036593fe9000f006aa32f06957487d29be07477d293d2b3,95fb0e0d476a118130f4888cdd8e73b90555e0043281f4f6f3cd47f020cc8f69,182.0,1150.0,162.0,8.0,0.6851851851851852,6.0,2.66444993019104,0.0,0.0,0.0,2.0,2.0,0.0,5.0,3.0,5.0,5.0,2.0,12.0
31,OP_ORDER_PRESERVATION_DAMAGE,1,resp_0a4370d38bf9dbba006aa32f06cc6887d2942ebe14e5d7a146,506c8b5f78a54afc0b49b5a0464d6dbeaac7846d007ade9bc41c2ebd9400a336,120.0,733.0,106.0,6.0,0.7075471698113207,5.830188679245283,2.494091510772705,0.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,4.0,5.0,4.0,13.0
31,OP_ORDER_PRESERVATION_DAMAGE,2,resp_0a1fed933cd8db3d006aa32f06d5a887d2b934416c5caff672,63c4f126e7d1cd0bbb601e3b8ba4891b282017317ed0c3fa638b1347cd3f6496,113.0,695.0,100.0,6.0,0.73,5.87,2.442373514175415,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,10.0
31,OP_ORDER_PRESERVATION_DAMAGE,3,resp_0152377eeaf7b1e7006aa32f07210c87d2ba6e22d7b9f6011b,2710e9f5cd64c9d2c95a49e26c036620aaddabbb390d18bd6d229bd85bdd6689,113.0,728.0,97.0,5.0,0.7628865979381443,6.391752577319588,2.147940158843994,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,10.0
31,PT_PRESERVATION_TERMINAL_DAMAGE,0,resp_06b170b9d5175517006aa32f072d4c87d28ec3d6d98521f3cc,fbe79a1db32faae037a024ba2bd0972ca1b0a233f7dbd21e3b37f2821f4700a1,129.0,768.0,112.0,6.0,0.7410714285714286,5.758928571428571,2.5707247257232666,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,9.0
31,PT_PRESERVATION_TERMINAL_DAMAGE,1,resp_0b7aa86978e1d188006aa32f0731e487d2bade8116952ff9fb,e6a7e3026669d6ab3c60aec51c6cd6fd586db21463fe551f3cb7139d29ceb069,101.0,627.0,85.0,5.0,0.7764705882352941,6.270588235294118,2.0646657943725586,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,7.0
31,PT_PRESERVATION_TERMINAL_DAMAGE,2,resp_0d44caf92cf51b70006aa32f07333087d2924207cfb4aee4a8,660cbf75e2e8ca09fa5de1c96b8a3b8a91d8e16c694331a4f55aed3934030710,89.0,578.0,78.0,4.0,0.7564102564102564,6.346153846153846,2.0668084621429443,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,6.0
31,PT_PRESERVATION_TERMINAL_DAMAGE,3,resp_070a054064ba7b68006aa32f07717487d29bf974a60b3f3fac,4909b625a91890b303b929c8cfcfb07a4b70875a6ada6adc834b0d5910dd7bcb,106.0,663.0,92.0,6.0,0.8152173913043478,6.108695652173913,2.391305685043335,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0
31,H_AUTHENTIC_HELDOUT,0,resp_0d794b8c4339b080006aa32f078bb087d2804c8fa6aeed9394,540d4b94d2e09f8f450951bbb11603910316da69c164d5ea9a37ddfa92e6dc3b,161.0,995.0,134.0,8.0,0.7910447761194029,6.298507462686567,2.5036206245422363,0.0,0.0,0.0,6.0,2.0,3.0,3.0,1.0,3.0,7.0,5.0,15.0
31,H_AUTHENTIC_HELDOUT,1,resp_0c82efb4bcb8f72c006aa32f079fec87d29024e211dc80ba81,86256a313652a07a39e8d7fc95f02451cc10bfe5f0495c13e9751d2d45056460,135.0,812.0,116.0,6.0,0.7241379310344828,5.913793103448276,2.358588218688965,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,7.0,9.0
31,H_AUTHENTIC_HELDOUT,2,resp_0fc05572ec6c3567006aa32f087f3087d2aaad2887de1dc6e6,edfd10f4ce97484aa424372455fbf48eac4ded57e731b7af403fb7a1a0755d9e,167.0,1021.0,149.0,9.0,0.6845637583892618,5.751677852348993,2.6613147258758545,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,9.0
31,H_AUTHENTIC_HELDOUT,3,resp_022def87486a44da006aa32f08a40087d2a772dd941e4faf43,f4de43d0cff7bb449580dee1f0ef93cacd87fe66d7a15dec2903601a021854f4,131.0,774.0,109.0,7.0,0.7064220183486238,5.990825688073395,2.481316566467285,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,10.0
31,H_DAMAGED_HELDOUT,0,resp_0e59984ef0d5be31006aa32f093ec487d29e82df5f1a964b6a,7b7371fa18b26f520177b526b5bbbc41db87fff68960e1f0f1ac5a490db4de65,70.0,450.0,60.0,4.0,0.7666666666666667,6.416666666666667,1.988525629043579,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0
31,H_DAMAGED_HELDOUT,1,resp_0bbf000366432732006aa32f0942e887d28895e22c8632e04b,02afa77c26ec3c2be68afc53d2f3b07a187cedd83e1c7003ead8ad7cc88142a5,102.0,639.0,88.0,6.0,0.7272727272727273,6.170454545454546,2.267080307006836,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,5.0,9.0
31,H_DAMAGED_HELDOUT,2,resp_09a645d264a8efbf006aa32f0949e087d2b858fed51d609d24,ae1293ba2dbcba21f5af57a6a3b7f6f1130519c6627236f2cd9091bad05d34e6,99.0,621.0,86.0,4.0,0.7441860465116279,6.1395348837209305,2.6476097106933594,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,6.0
31,H_DAMAGED_HELDOUT,3,resp_0a901b4b007bec14006aa32f095eac87d288977b02cd2b6483,c92a26b6e3f22b7220ff9303d070de8de4fb102260e57d03906aebfb35a91bf4,129.0,774.0,113.0,7.0,0.672566371681416,5.761061946902655,5.676392078399658,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,5.0,2.0,4.0,11.0
32,A0_AUTHENTIC,0,resp_0d5287d5faea7e12006aa32f09482087d29be6345174f8399f,906571df32ae8a2b95630a0e6725275bad72dd76732f232acfdfeff2ac0baa1e,148.0,943.0,128.0,8.0,0.7421875,6.2578125,2.7399630546569824,0.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,2.0,6.0,7.0,15.0
32,A0_AUTHENTIC,1,resp_0b0ecfb88ff4052f006aa32f094a1c87d2859fc5dfc20d1882,852a5f9dd959e7c04f25ae06008b628d29a2d76880ed4c001f77f530e383fe00,141.0,855.0,121.0,6.0,0.8016528925619835,5.966942148760331,2.682976484298706,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,11.0
32,A0_AUTHENTIC,2,resp_0d74653456e5b0ef006aa32f09bcf487d2aeab863f96983f5c,b3a72ebf67db733438f58c2f482d462b7cb454d8b3735e47799c8fa6468c34ca,162.0,959.0,141.0,8.0,0.7375886524822695,5.695035460992908,3.452232599258423,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,12.0
32,A0_AUTHENTIC,3,resp_09fb32cdc28f3e72006aa32f09d71c87d29e089baa53c2fe2f,6f9ead4faea5be97d89c615adcdf27fa39cc8e8bd598763cb4ac2f7986b01dd3,118.0,696.0,100.0,6.0,0.78,5.86,2.708629846572876,0.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,5.0,3.0,5.0,13.0
32,A1_AUTHENTIC_PARAPHRASE,0,resp_06d8e1c20da1ffc6006aa32f0a152c87d2988a316904634cc7,32e4609fabe204ff34176748b771058f240c60be2f273b006fb8c0c15b3aaf2e,174.0,1040.0,153.0,6.0,0.6535947712418301,5.699346405228758,4.228402137756348,0.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,6.0,11.0
32,A1_AUTHENTIC_PARAPHRASE,1,resp_0add40a60d5a2859006aa32f0a26a487d2b0fa4d314d80095c,2620e25783452bf5ee499b7fca1acd55e8331a3be451e7934ac4c24ccd898d6d,150.0,896.0,133.0,7.0,0.6917293233082706,5.639097744360902,3.369752883911133,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,11.0
32,A1_AUTHENTIC_PARAPHRASE,2,resp_0eae3a0aac28597d006aa32f0afd6487d28de0c78550a6d87a,1acf202891bfb9b702f9066d4ea3c9ff30de136be729911d06ac82c92902c08a,93.0,571.0,81.0,4.0,0.8024691358024691,5.987654320987654,2.4672420024871826,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,7.0
32,A1_AUTHENTIC_PARAPHRASE,3,resp_04100fa95942d073006aa32f0b865887d28a1394e20e89690b,34e131e4a4a1a5e65531033c04c5511181eebc272b54450d77e8916a79de0882,125.0,770.0,107.0,6.0,0.7476635514018691,6.074766355140187,3.0878283977508545,0.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,5.0,11.0
32,A2_AUTHENTIC_PARAPHRASE,0,resp_03fd1b5423f7c951006aa32f0b417487d2ba850da74b2d9230,5fd34c1e2f35b05638718c420e5dc409bd2579e3209863a465448c0544c5f40c,222.0,1359.0,193.0,10.0,0.6321243523316062,5.94300518134715,3.4921188354492188,0.0,1.0,0.0,10.0,4.0,5.0,4.0,2.0,5.0,12.0,9.0,26.0
32,A2_AUTHENTIC_PARAPHRASE,1,resp_0355a2ad39c2ae83006aa32f0b869087d28af93339140ea8eb,74c62116c8fceff2bac68cfd654444e3a95f810ce991dd70eb336e4f40afcf09,175.0,1032.0,150.0,9.0,0.6866666666666666,5.746666666666667,2.8068151473999023,0.0,1.0,0.0,4.0,4.0,5.0,2.0,1.0,3.0,5.0,9.0,17.0
32,A2_AUTHENTIC_PARAPHRASE,2,resp_0a2882655dbd103f006aa32f0c007087d2ab3350c0dd310339,87755feb29a0287b749f83c03eb85f16538ea1e7d8694a692af11a97c4cea455,190.0,1163.0,167.0,8.0,0.6766467065868264,5.862275449101796,3.287235975265503,0.0,0.0,0.0,4.0,3.0,4.0,2.0,3.0,2.0,7.0,7.0,16.0
32,A2_AUTHENTIC_PARAPHRASE,3,resp_06ceca32497cb5c7006aa32f0c144887d2899b9e9855f295d7,db7dc37005b33c30177bcd81e03c7be969242119da3a6cf215cbbfb68b68c83a,158.0,990.0,139.0,8.0,0.7122302158273381,6.028776978417266,2.7850003242492676,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,4.0,3.0,9.0,16.0
32,A3_AUTHENTIC_PARAPHRASE,0,resp_0d7b80df40a8c8de006aa32f0c02f887d2919efa0c347e3de0,b28eec7357a7e2e1a8c49623794948463314840e4112039e590f8601bf3afda8,203.0,1277.0,174.0,12.0,0.7241379310344828,6.206896551724138,3.4053385257720947,0.0,0.0,0.0,3.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,13.0
32,A3_AUTHENTIC_PARAPHRASE,1,resp_00991b6dd666fd17006aa32f0c87d887d2a074bd8072d248b0,c955c487aa69a0612e0672ca2194a602f7572201265f447a4b26bb98d3d50d0b,260.0,1581.0,232.0,15.0,0.6724137931034483,5.7155172413793105,4.194888591766357,0.0,0.0,0.0,2.0,7.0,3.0,5.0,2.0,5.0,4.0,10.0,19.0
32,A3_AUTHENTIC_PARAPHRASE,2,resp_01a9111f5b808a6f006aa32f0d305487d2926f7db1d7d5d6dd,57704a6ff78c5db5ba4b50744f5ba4abd2933efdc9771c58a2629139b8c5d9be,206.0,1323.0,178.0,11.0,0.7471910112359551,6.314606741573034,3.974088668823242,0.0,0.0,0.0,2.0,5.0,1.0,4.0,3.0,4.0,5.0,6.0,15.0
32,A3_AUTHENTIC_PARAPHRASE,3,resp_0ba6cc2d3830ba35006aa32f0d6edc87d28be81c19c98cec30,562c89ae5859e6d1e537dd4eac6469b8b5e6cd04e278073443a9c9dabe78859b,206.0,1246.0,178.0,8.0,0.702247191011236,5.904494382022472,3.5806517601013184,0.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,6.0,4.0,14.0
32,D_DIRECTION_REVERSED,0,resp_0b2ee06f25cd1210006aa32f0d781087d2a7b43ac60decf93c,11c02b325bc3e5d0731ed554c1f9efb52a677c4d5b8bf0a745111e5d0aceb1ae,151.0,1023.0,132.0,7.0,0.7575757575757576,6.659090909090909,3.501894474029541,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,8.0
32,D_DIRECTION_REVERSED,1,resp_088fd29bed8de41a006aa32f0e30b887d2ab6c3758268189b8,89fa9f68a8c829831e6c6871c7d389993b53b7ced99be2591820fb91e7b8281b,215.0,1393.0,191.0,9.0,0.6020942408376964,6.193717277486911,4.7391357421875,0.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,10.0
32,D_DIRECTION_REVERSED,2,resp_0f632f3f77f94f82006aa32f0e598087d2b4da986e0557cd8d,e0f814e6df5b8e6c7097938a324a27dd26f3df70026496e7da4fd338ae396fa4,203.0,1296.0,173.0,9.0,0.6184971098265896,6.364161849710983,3.98161244392395,0.0,0.0,0.0,5.0,2.0,3.0,4.0,2.0,4.0,7.0,5.0,16.0
32,D_DIRECTION_REVERSED,3,resp_0248924ee7d0ff54006aa32f0e6b2c87d29812c326275c455f,5e5bfd331b734581a2d6d8629a90856d295cd2653e20e055314a6664866c5338,170.0,1120.0,147.0,9.0,0.6462585034013606,6.496598639455782,3.9151804447174072,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,4.0,4.0,10.0
32,O_ORDER_SHUFFLED,0,resp_0d8d62b2b23645f6006aa32f0edec087d2b3beca8ec62fe799,72b4d7b892d89bd353f93426d616b4b49db7f7f3aed51124f47eadcc7625b671,199.0,1277.0,180.0,10.0,0.5944444444444444,6.0055555555555555,4.190050840377808,0.0,0.0,0.0,3.0,4.0,0.0,9.0,1.0,9.0,4.0,4.0,17.0
